,Sat_mean,Sat_SD,Field_mean,Field_SD,Sat_SD/mean (%),Field_SD/mean (%),Sat/Field
Band1,0.02805833333333333,0.000289995210688422,0.04237552626031752,0.006835166861948645,1.0335439644375006,16.12998696454992,0.6621353363488137
Band2,0.0363,0.0013159280628767922,0.05729941886159286,0.00900550154595779,3.6251461787239454,15.71656698248658,0.6335142785249341
Band3,0.06218333333333334,0.0014217555658019732,0.08917919017211567,0.011286896423480781,2.286393297992988,12.656423994989293,0.6972852434891998
Band4,0.06938333333333334,0.0038091629293352915,0.1039902426887013,0.020219566471117185,5.490025840982884,19.443715052810497,0.667210033743598
Band5,0.11520833333333333,0.0013943088690179883,0.14890944981028845,0.01848763154509201,1.2102500128908398,12.4153514559656,0.7736804714550316
Band6,0.1949,0.009370876871100876,0.23473699639490175,0.04233118957449675,4.808043545972743,18.033454557492213,0.8302909340806109
Band7,0.224125,0.009912964995398703,0.2981850371176905,0.057431353683211166,4.42296263040656,19.260307035642306,0.7516306055006382
Band8,0.25195,0.016547935420065753,0.3224946755537003,0.056889817685056576,6.567944203241021,17.640544789578563,0.7812532084984655
Band8a,0.2635,0.010545141061171255,0.3314541070948199,0.05555376490232697,4.001951066858161,16.760620463946932,0.7949818522677707
Band11,0.307775,0.009618655917885131,0.38055501570929573,0.04379434567391953,3.1252232695589734,11.50801956776043,0.8087529720935487
Band12,0.18193333333333334,0.007352815031597686,0.18320132351592902,0.03354847844113639,4.0414886578953935,18.31235593569247,0.9930787062109546
